Ride,Date/Time,Wait Time
Pirates of the Caribbean,3/21/2021 16:15,50
Pirates of the Caribbean,3/21/2021 16:20,50
Pirates of the Caribbean,3/21/2021 16:25,50
Pirates of the Caribbean,3/21/2021 16:30,50
Pirates of the Caribbean,3/21/2021 16:35,50
Pirates of the Caribbean,3/21/2021 16:40,50
Pirates of the Caribbean,3/21/2021 16:45,50
Pirates of the Caribbean,3/21/2021 16:50,55
Pirates of the Caribbean,3/21/2021 16:55,55
Pirates of the Caribbean,3/21/2021 17:00,50
Pirates of the Caribbean,3/21/2021 17:05,50
Pirates of the Caribbean,3/21/2021 17:10,50
Pirates of the Caribbean,3/21/2021 17:15,50
Pirates of the Caribbean,3/21/2021 17:20,50
Pirates of the Caribbean,3/21/2021 17:25,50
Pirates of the Caribbean,3/21/2021 17:30,45
Pirates of the Caribbean,3/21/2021 17:35,45
Pirates of the Caribbean,3/21/2021 17:40,45
Pirates of the Caribbean,3/21/2021 17:45,45
Pirates of the Caribbean,3/21/2021 17:50,35
Pirates of the Caribbean,3/21/2021 17:55,40
Pirates of the Caribbean,3/21/2021 18:00,40
Pirates of the Caribbean,3/21/2021 18:05,40
Pirates of the Caribbean,3/21/2021 18:10,40
Pirates of the Caribbean,3/21/2021 18:15,40
Pirates of the Caribbean,3/21/2021 18:20,40
Pirates of the Caribbean,3/21/2021 18:25,40
Pirates of the Caribbean,3/21/2021 18:30,40
Pirates of the Caribbean,3/21/2021 18:35,40
Pirates of the Caribbean,3/21/2021 18:40,40
Pirates of the Caribbean,3/21/2021 18:45,40
Pirates of the Caribbean,3/21/2021 18:50,40
Pirates of the Caribbean,3/21/2021 18:55,35
Pirates of the Caribbean,3/21/2021 19:00,35
Pirates of the Caribbean,3/21/2021 19:05,35
Pirates of the Caribbean,3/21/2021 19:10,35
Pirates of the Caribbean,3/21/2021 19:15,35
Pirates of the Caribbean,3/21/2021 19:20,35
Pirates of the Caribbean,3/21/2021 19:25,35
Pirates of the Caribbean,3/21/2021 19:30,35
Pirates of the Caribbean,3/21/2021 19:35,35
Pirates of the Caribbean,3/21/2021 19:40,35
Pirates of the Caribbean,3/21/2021 19:45,35
Pirates of the Caribbean,3/21/2021 19:50,30
Pirates of the Caribbean,3/21/2021 19:55,30
Pirates of the Caribbean,3/21/2021 20:00,30
Pirates of the Caribbean,3/21/2021 20:15,45
Pirates of the Caribbean,3/21/2021 20:20,45
Pirates of the Caribbean,3/21/2021 20:25,45
Pirates of the Caribbean,3/21/2021 20:30,15
Pirates of the Caribbean,3/21/2021 20:40,15
Pirates of the Caribbean,3/21/2021 20:45,10
Pirates of the Caribbean,3/21/2021 20:50,10
Pirates of the Caribbean,3/21/2021 20:55,10
Pirates of the Caribbean,3/21/2021 21:00,10
Pirates of the Caribbean,3/22/2021 8:05,5
Pirates of the Caribbean,3/22/2021 8:10,5
Pirates of the Caribbean,3/22/2021 8:15,5
Pirates of the Caribbean,3/22/2021 8:20,5
Pirates of the Caribbean,3/22/2021 8:25,5
Pirates of the Caribbean,3/22/2021 8:30,15
Pirates of the Caribbean,3/22/2021 8:35,15
Pirates of the Caribbean,3/22/2021 8:40,15
Pirates of the Caribbean,3/22/2021 8:45,15
Pirates of the Caribbean,3/22/2021 8:50,35
Pirates of the Caribbean,3/22/2021 8:55,35
Pirates of the Caribbean,3/22/2021 9:00,45
Pirates of the Caribbean,3/22/2021 9:05,45
Pirates of the Caribbean,3/22/2021 9:10,50
Pirates of the Caribbean,3/22/2021 9:15,50
Pirates of the Caribbean,3/22/2021 9:20,50
Pirates of the Caribbean,3/22/2021 9:25,45
Pirates of the Caribbean,3/22/2021 9:30,45
Pirates of the Caribbean,3/22/2021 9:35,45
Pirates of the Caribbean,3/22/2021 9:40,45
Pirates of the Caribbean,3/22/2021 9:45,45
Pirates of the Caribbean,3/22/2021 9:50,55
Pirates of the Caribbean,3/22/2021 9:55,55
Pirates of the Caribbean,3/22/2021 10:00,55
Pirates of the Caribbean,3/22/2021 10:05,55
Pirates of the Caribbean,3/22/2021 10:10,55
Pirates of the Caribbean,3/22/2021 10:15,55
Pirates of the Caribbean,3/22/2021 10:20,55
Pirates of the Caribbean,3/22/2021 10:25,55
Pirates of the Caribbean,3/22/2021 10:30,55
Pirates of the Caribbean,3/22/2021 10:35,55
Pirates of the Caribbean,3/22/2021 10:40,55
Pirates of the Caribbean,3/22/2021 10:45,55
Pirates of the Caribbean,3/22/2021 10:50,60
Pirates of the Caribbean,3/22/2021 10:55,60
Pirates of the Caribbean,3/22/2021 11:00,60
Pirates of the Caribbean,3/22/2021 11:05,60
Pirates of the Caribbean,3/22/2021 11:10,60
Pirates of the Caribbean,3/22/2021 11:15,60
Pirates of the Caribbean,3/22/2021 11:20,60
Pirates of the Caribbean,3/22/2021 11:25,55
Pirates of the Caribbean,3/22/2021 11:30,55
Pirates of the Caribbean,3/22/2021 11:35,55
Pirates of the Caribbean,3/22/2021 11:40,55
Pirates of the Caribbean,3/22/2021 11:45,55
Pirates of the Caribbean,3/22/2021 11:50,55
Pirates of the Caribbean,3/22/2021 11:55,55
Pirates of the Caribbean,3/22/2021 12:00,55
Pirates of the Caribbean,3/22/2021 12:05,55
Pirates of the Caribbean,3/22/2021 12:10,55
Pirates of the Caribbean,3/22/2021 12:15,60
Pirates of the Caribbean,3/22/2021 12:20,60
Pirates of the Caribbean,3/22/2021 12:25,60
Pirates of the Caribbean,3/22/2021 12:30,60
Pirates of the Caribbean,3/22/2021 12:35,60
Pirates of the Caribbean,3/22/2021 12:40,75
Pirates of the Caribbean,3/22/2021 12:45,75
Pirates of the Caribbean,3/22/2021 12:50,75
Pirates of the Caribbean,3/22/2021 12:55,75
Pirates of the Caribbean,3/22/2021 13:00,70
Pirates of the Caribbean,3/22/2021 13:05,70
Pirates of the Caribbean,3/22/2021 13:10,60
Pirates of the Caribbean,3/22/2021 13:15,60
Pirates of the Caribbean,3/22/2021 13:20,60
Pirates of the Caribbean,3/22/2021 13:25,60
Pirates of the Caribbean,3/22/2021 13:30,60
Pirates of the Caribbean,3/22/2021 13:35,60
Pirates of the Caribbean,3/22/2021 13:40,60
Pirates of the Caribbean,3/22/2021 13:45,65
Pirates of the Caribbean,3/22/2021 13:50,65
Pirates of the Caribbean,3/22/2021 13:55,65
Pirates of the Caribbean,3/22/2021 14:00,65
Pirates of the Caribbean,3/22/2021 14:05,75
Pirates of the Caribbean,3/22/2021 14:10,75
Pirates of the Caribbean,3/22/2021 14:15,70
Pirates of the Caribbean,3/22/2021 14:20,70
Pirates of the Caribbean,3/22/2021 14:30,70
Pirates of the Caribbean,3/22/2021 14:35,70
Pirates of the Caribbean,3/22/2021 14:40,70
Pirates of the Caribbean,3/22/2021 14:45,70
Pirates of the Caribbean,3/22/2021 14:50,70
Pirates of the Caribbean,3/22/2021 14:55,70
Pirates of the Caribbean,3/22/2021 15:00,65
Pirates of the Caribbean,3/22/2021 15:05,65
Pirates of the Caribbean,3/22/2021 15:10,60
Pirates of the Caribbean,3/22/2021 15:15,55
Pirates of the Caribbean,3/22/2021 15:20,55
Pirates of the Caribbean,3/22/2021 15:25,55
Pirates of the Caribbean,3/22/2021 15:30,55
Pirates of the Caribbean,3/22/2021 15:35,55
Pirates of the Caribbean,3/22/2021 15:40,55
Pirates of the Caribbean,3/22/2021 15:45,60
Pirates of the Caribbean,3/22/2021 15:50,65
Pirates of the Caribbean,3/22/2021 15:55,65
Pirates of the Caribbean,3/22/2021 16:00,65
Pirates of the Caribbean,3/22/2021 16:05,60
Pirates of the Caribbean,3/22/2021 16:10,60
Pirates of the Caribbean,3/22/2021 16:15,60
Pirates of the Caribbean,3/22/2021 16:20,60
Pirates of the Caribbean,3/22/2021 16:25,60
Pirates of the Caribbean,3/22/2021 16:30,60
Pirates of the Caribbean,3/22/2021 16:35,75
Pirates of the Caribbean,3/22/2021 16:40,75
Pirates of the Caribbean,3/22/2021 16:45,75
Pirates of the Caribbean,3/22/2021 16:50,75
Pirates of the Caribbean,3/22/2021 16:55,65
Pirates of the Caribbean,3/22/2021 17:00,55
Pirates of the Caribbean,3/22/2021 17:05,55
Pirates of the Caribbean,3/22/2021 17:10,50
Pirates of the Caribbean,3/22/2021 17:15,50
Pirates of the Caribbean,3/22/2021 17:20,50
Pirates of the Caribbean,3/22/2021 17:25,50
Pirates of the Caribbean,3/22/2021 17:30,50
Pirates of the Caribbean,3/22/2021 17:35,50
Pirates of the Caribbean,3/22/2021 17:40,50
Pirates of the Caribbean,3/22/2021 17:45,50
Pirates of the Caribbean,3/22/2021 17:50,50
Pirates of the Caribbean,3/22/2021 17:55,50
Pirates of the Caribbean,3/22/2021 18:00,50
Pirates of the Caribbean,3/22/2021 18:05,50
Pirates of the Caribbean,3/22/2021 18:10,50
Pirates of the Caribbean,3/22/2021 18:15,50
Pirates of the Caribbean,3/22/2021 18:20,55
Pirates of the Caribbean,3/22/2021 18:25,55
Pirates of the Caribbean,3/22/2021 18:30,55
Pirates of the Caribbean,3/22/2021 18:35,55
Pirates of the Caribbean,3/22/2021 18:40,45
Pirates of the Caribbean,3/22/2021 18:45,45
Pirates of the Caribbean,3/22/2021 18:50,45
Pirates of the Caribbean,3/22/2021 18:55,45
Pirates of the Caribbean,3/22/2021 19:00,40
Pirates of the Caribbean,3/22/2021 19:05,40
Pirates of the Caribbean,3/22/2021 19:10,35
Pirates of the Caribbean,3/22/2021 19:15,35
Pirates of the Caribbean,3/22/2021 19:20,45
Pirates of the Caribbean,3/22/2021 19:25,45
Pirates of the Caribbean,3/22/2021 19:30,45
Pirates of the Caribbean,3/22/2021 19:35,40
Pirates of the Caribbean,3/22/2021 19:40,40
Pirates of the Caribbean,3/22/2021 19:45,40
Pirates of the Caribbean,3/22/2021 19:50,40
Pirates of the Caribbean,3/22/2021 19:55,30
Pirates of the Caribbean,3/22/2021 20:00,30
Pirates of the Caribbean,3/22/2021 20:05,30
Pirates of the Caribbean,3/22/2021 20:10,25
Pirates of the Caribbean,3/22/2021 20:15,25
Pirates of the Caribbean,3/22/2021 20:20,25
Pirates of the Caribbean,3/22/2021 20:25,25
Pirates of the Caribbean,3/22/2021 20:30,25
Pirates of the Caribbean,3/22/2021 20:35,20
Pirates of the Caribbean,3/22/2021 20:40,20
Pirates of the Caribbean,3/22/2021 20:45,20
Pirates of the Caribbean,3/22/2021 20:50,15
Pirates of the Caribbean,3/22/2021 20:55,10
Pirates of the Caribbean,3/22/2021 21:00,5
Pirates of the Caribbean,3/23/2021 8:05,5
Pirates of the Caribbean,3/23/2021 8:10,5
Pirates of the Caribbean,3/23/2021 8:15,5
Pirates of the Caribbean,3/23/2021 8:20,5
Pirates of the Caribbean,3/23/2021 8:25,5
Pirates of the Caribbean,3/23/2021 8:30,10
Pirates of the Caribbean,3/23/2021 8:35,15
Pirates of the Caribbean,3/23/2021 8:40,15
Pirates of the Caribbean,3/23/2021 8:45,20
Pirates of the Caribbean,3/23/2021 8:50,30
Pirates of the Caribbean,3/23/2021 8:55,30
Pirates of the Caribbean,3/23/2021 9:00,35
Pirates of the Caribbean,3/23/2021 9:05,45
Pirates of the Caribbean,3/23/2021 9:10,45
Pirates of the Caribbean,3/23/2021 9:15,45
Pirates of the Caribbean,3/23/2021 9:20,65
Pirates of the Caribbean,3/23/2021 9:25,65
Pirates of the Caribbean,3/23/2021 9:30,65
Pirates of the Caribbean,3/23/2021 9:35,65
Pirates of the Caribbean,3/23/2021 9:40,65
Pirates of the Caribbean,3/23/2021 9:45,65
Pirates of the Caribbean,3/23/2021 9:50,65
Pirates of the Caribbean,3/23/2021 9:55,65
Pirates of the Caribbean,3/23/2021 10:00,65
Pirates of the Caribbean,3/23/2021 10:05,65
Pirates of the Caribbean,3/23/2021 10:10,60
Pirates of the Caribbean,3/23/2021 10:15,60
Pirates of the Caribbean,3/23/2021 10:20,60
Pirates of the Caribbean,3/23/2021 10:25,60
Pirates of the Caribbean,3/23/2021 10:30,60
Pirates of the Caribbean,3/23/2021 10:35,60
Pirates of the Caribbean,3/23/2021 10:40,60
Pirates of the Caribbean,3/23/2021 10:45,60
Pirates of the Caribbean,3/23/2021 10:50,60
Pirates of the Caribbean,3/23/2021 10:55,60
Pirates of the Caribbean,3/23/2021 11:00,80
Pirates of the Caribbean,3/23/2021 11:05,90
Pirates of the Caribbean,3/23/2021 11:10,90
Pirates of the Caribbean,3/23/2021 11:15,90
Pirates of the Caribbean,3/23/2021 11:20,80
Pirates of the Caribbean,3/23/2021 11:25,80
Pirates of the Caribbean,3/23/2021 11:30,80
Pirates of the Caribbean,3/23/2021 11:35,60
Pirates of the Caribbean,3/23/2021 11:40,60
Pirates of the Caribbean,3/23/2021 11:45,60
Pirates of the Caribbean,3/23/2021 11:50,60
Pirates of the Caribbean,3/23/2021 11:55,60
Pirates of the Caribbean,3/23/2021 12:00,60
Pirates of the Caribbean,3/23/2021 12:05,80
Pirates of the Caribbean,3/23/2021 12:10,80
Pirates of the Caribbean,3/23/2021 12:15,80
Pirates of the Caribbean,3/23/2021 12:20,85
Pirates of the Caribbean,3/23/2021 12:25,85
Pirates of the Caribbean,3/23/2021 12:30,65
Pirates of the Caribbean,3/23/2021 12:35,65
Pirates of the Caribbean,3/23/2021 12:40,65
Pirates of the Caribbean,3/23/2021 12:45,65
Pirates of the Caribbean,3/23/2021 12:50,65
Pirates of the Caribbean,3/23/2021 12:55,50
Pirates of the Caribbean,3/23/2021 13:00,60
Pirates of the Caribbean,3/23/2021 13:05,55
Pirates of the Caribbean,3/23/2021 13:10,65
Pirates of the Caribbean,3/23/2021 13:15,65
Pirates of the Caribbean,3/23/2021 13:20,65
Pirates of the Caribbean,3/23/2021 13:25,65
Pirates of the Caribbean,3/23/2021 13:30,65
Pirates of the Caribbean,3/23/2021 13:35,65
Pirates of the Caribbean,3/23/2021 13:40,65
Pirates of the Caribbean,3/23/2021 13:45,65
Pirates of the Caribbean,3/23/2021 13:50,65
Pirates of the Caribbean,3/23/2021 13:55,65
Pirates of the Caribbean,3/23/2021 14:00,65
Pirates of the Caribbean,3/23/2021 14:05,65
Pirates of the Caribbean,3/23/2021 14:10,60
Pirates of the Caribbean,3/23/2021 14:15,60
Pirates of the Caribbean,3/23/2021 14:20,60
Pirates of the Caribbean,3/23/2021 14:25,60
Pirates of the Caribbean,3/23/2021 14:30,55
Pirates of the Caribbean,3/23/2021 14:35,55
Pirates of the Caribbean,3/23/2021 14:40,55
Pirates of the Caribbean,3/23/2021 14:45,60
Pirates of the Caribbean,3/23/2021 14:50,60
Pirates of the Caribbean,3/23/2021 14:55,60
Pirates of the Caribbean,3/23/2021 15:00,60
Pirates of the Caribbean,3/23/2021 15:05,60
Pirates of the Caribbean,3/23/2021 15:10,60
Pirates of the Caribbean,3/23/2021 15:15,60
Pirates of the Caribbean,3/23/2021 15:20,60
Pirates of the Caribbean,3/23/2021 15:25,60
Pirates of the Caribbean,3/23/2021 15:30,60
Pirates of the Caribbean,3/23/2021 15:35,60
Pirates of the Caribbean,3/23/2021 15:40,60
Pirates of the Caribbean,3/23/2021 15:45,60
Pirates of the Caribbean,3/23/2021 15:50,60
Pirates of the Caribbean,3/23/2021 15:55,60
Pirates of the Caribbean,3/23/2021 16:00,60
Pirates of the Caribbean,3/23/2021 16:05,60
Pirates of the Caribbean,3/23/2021 16:10,60
Pirates of the Caribbean,3/23/2021 16:15,60
Pirates of the Caribbean,3/23/2021 16:20,60
Pirates of the Caribbean,3/23/2021 16:25,60
Pirates of the Caribbean,3/23/2021 16:30,50
Pirates of the Caribbean,3/23/2021 16:35,50
Pirates of the Caribbean,3/23/2021 16:40,50
Pirates of the Caribbean,3/23/2021 16:45,50
Pirates of the Caribbean,3/23/2021 16:50,50
Pirates of the Caribbean,3/23/2021 16:55,50
Pirates of the Caribbean,3/23/2021 17:00,50
Pirates of the Caribbean,3/23/2021 17:05,50
Pirates of the Caribbean,3/23/2021 17:10,50
Pirates of the Caribbean,3/23/2021 17:15,50
Pirates of the Caribbean,3/23/2021 17:20,50
Pirates of the Caribbean,3/23/2021 17:25,50
Pirates of the Caribbean,3/23/2021 17:30,50
Pirates of the Caribbean,3/23/2021 17:35,50
Pirates of the Caribbean,3/23/2021 17:40,50
Pirates of the Caribbean,3/23/2021 17:45,50
Pirates of the Caribbean,3/23/2021 17:50,50
Pirates of the Caribbean,3/23/2021 17:55,50
Pirates of the Caribbean,3/23/2021 18:00,50
Pirates of the Caribbean,3/23/2021 18:05,45
Pirates of the Caribbean,3/23/2021 18:10,45
Pirates of the Caribbean,3/23/2021 18:15,45
Pirates of the Caribbean,3/23/2021 18:20,40
Pirates of the Caribbean,3/23/2021 18:30,40
Pirates of the Caribbean,3/23/2021 18:35,40
Pirates of the Caribbean,3/23/2021 18:40,40
Pirates of the Caribbean,3/23/2021 18:45,40
Pirates of the Caribbean,3/23/2021 18:50,45
Pirates of the Caribbean,3/23/2021 18:55,45
Pirates of the Caribbean,3/23/2021 19:00,45
Pirates of the Caribbean,3/23/2021 19:05,45
Pirates of the Caribbean,3/23/2021 19:10,40
Pirates of the Caribbean,3/23/2021 19:15,40
Pirates of the Caribbean,3/23/2021 19:20,35
Pirates of the Caribbean,3/23/2021 19:25,35
Pirates of the Caribbean,3/23/2021 19:30,35
Pirates of the Caribbean,3/23/2021 19:35,35
Pirates of the Caribbean,3/23/2021 19:40,45
Pirates of the Caribbean,3/23/2021 19:45,45
Pirates of the Caribbean,3/23/2021 19:50,45
Pirates of the Caribbean,3/23/2021 19:55,45
Pirates of the Caribbean,3/23/2021 20:00,45
Pirates of the Caribbean,3/23/2021 20:05,40
Pirates of the Caribbean,3/23/2021 20:10,40
Pirates of the Caribbean,3/23/2021 20:15,40
Pirates of the Caribbean,3/23/2021 20:20,40
Pirates of the Caribbean,3/23/2021 20:25,30
Pirates of the Caribbean,3/23/2021 20:30,25
Pirates of the Caribbean,3/23/2021 20:35,25
Pirates of the Caribbean,3/23/2021 20:40,25
Pirates of the Caribbean,3/23/2021 20:45,25
Pirates of the Caribbean,3/23/2021 20:50,25
Pirates of the Caribbean,3/23/2021 20:55,25
Pirates of the Caribbean,3/23/2021 21:00,25
Pirates of the Caribbean,3/24/2021 8:05,5
Pirates of the Caribbean,3/24/2021 8:15,5
Pirates of the Caribbean,3/24/2021 8:20,5
Pirates of the Caribbean,3/24/2021 8:25,5
Pirates of the Caribbean,3/24/2021 8:30,10
Pirates of the Caribbean,3/24/2021 8:35,15
Pirates of the Caribbean,3/24/2021 8:40,30
Pirates of the Caribbean,3/24/2021 8:45,35
Pirates of the Caribbean,3/24/2021 8:50,40
Pirates of the Caribbean,3/24/2021 8:55,45
Pirates of the Caribbean,3/24/2021 9:00,45
Pirates of the Caribbean,3/24/2021 9:05,45
Pirates of the Caribbean,3/24/2021 9:10,40
Pirates of the Caribbean,3/24/2021 9:15,40
Pirates of the Caribbean,3/24/2021 9:20,40
Pirates of the Caribbean,3/24/2021 9:25,45
Pirates of the Caribbean,3/24/2021 9:30,45
Pirates of the Caribbean,3/24/2021 9:35,45
Pirates of the Caribbean,3/24/2021 9:40,45
Pirates of the Caribbean,3/24/2021 9:45,50
Pirates of the Caribbean,3/24/2021 9:50,50
Pirates of the Caribbean,3/24/2021 9:55,50
Pirates of the Caribbean,3/24/2021 10:00,50
Pirates of the Caribbean,3/24/2021 10:05,50
Pirates of the Caribbean,3/24/2021 10:10,50
Pirates of the Caribbean,3/24/2021 10:15,50
Pirates of the Caribbean,3/24/2021 10:20,60
Pirates of the Caribbean,3/24/2021 10:25,70
Pirates of the Caribbean,3/24/2021 10:30,70
Pirates of the Caribbean,3/24/2021 10:35,70
Pirates of the Caribbean,3/24/2021 10:40,70
Pirates of the Caribbean,3/24/2021 10:45,70
Pirates of the Caribbean,3/24/2021 10:50,60
Pirates of the Caribbean,3/24/2021 10:55,60
Pirates of the Caribbean,3/24/2021 11:00,60
Pirates of the Caribbean,3/24/2021 11:05,60
Pirates of the Caribbean,3/24/2021 11:10,60
Pirates of the Caribbean,3/24/2021 11:15,60
Pirates of the Caribbean,3/24/2021 11:20,60
Pirates of the Caribbean,3/24/2021 11:25,60
Pirates of the Caribbean,3/24/2021 11:30,60
Pirates of the Caribbean,3/24/2021 11:35,60
Pirates of the Caribbean,3/24/2021 11:40,60
Pirates of the Caribbean,3/24/2021 11:45,60
Pirates of the Caribbean,3/24/2021 11:50,60
Pirates of the Caribbean,3/24/2021 11:55,60
Pirates of the Caribbean,3/24/2021 12:00,60
Pirates of the Caribbean,3/24/2021 12:05,60
Pirates of the Caribbean,3/24/2021 12:10,60
Pirates of the Caribbean,3/24/2021 12:15,60
Pirates of the Caribbean,3/24/2021 12:20,60
Pirates of the Caribbean,3/24/2021 12:25,80
Pirates of the Caribbean,3/24/2021 12:30,80
Pirates of the Caribbean,3/24/2021 12:35,80
Pirates of the Caribbean,3/24/2021 12:40,80
Pirates of the Caribbean,3/24/2021 12:45,55
Pirates of the Caribbean,3/24/2021 12:50,45
Pirates of the Caribbean,3/24/2021 12:55,45
Pirates of the Caribbean,3/24/2021 13:00,50
Pirates of the Caribbean,3/24/2021 13:05,50
Pirates of the Caribbean,3/24/2021 13:10,60
Pirates of the Caribbean,3/24/2021 13:15,60
Pirates of the Caribbean,3/24/2021 13:20,65
Pirates of the Caribbean,3/24/2021 13:25,65
Pirates of the Caribbean,3/24/2021 13:30,60
Pirates of the Caribbean,3/24/2021 13:35,60
Pirates of the Caribbean,3/24/2021 13:40,70
Pirates of the Caribbean,3/24/2021 13:45,70
Pirates of the Caribbean,3/24/2021 13:50,70
Pirates of the Caribbean,3/24/2021 13:55,70
Pirates of the Caribbean,3/24/2021 14:00,60
Pirates of the Caribbean,3/24/2021 14:05,55
Pirates of the Caribbean,3/24/2021 14:10,55
Pirates of the Caribbean,3/24/2021 14:15,55
Pirates of the Caribbean,3/24/2021 14:20,55
Pirates of the Caribbean,3/24/2021 14:30,45
Pirates of the Caribbean,3/24/2021 14:35,45
Pirates of the Caribbean,3/24/2021 14:40,60
Pirates of the Caribbean,3/24/2021 14:45,60
Pirates of the Caribbean,3/24/2021 14:50,60
Pirates of the Caribbean,3/24/2021 14:55,60
Pirates of the Caribbean,3/24/2021 15:00,65
Pirates of the Caribbean,3/24/2021 15:05,65
Pirates of the Caribbean,3/24/2021 15:10,65
Pirates of the Caribbean,3/24/2021 15:15,65
Pirates of the Caribbean,3/24/2021 15:20,70
Pirates of the Caribbean,3/24/2021 15:25,70
Pirates of the Caribbean,3/24/2021 15:30,45
Pirates of the Caribbean,3/24/2021 15:35,55
Pirates of the Caribbean,3/24/2021 15:40,50
Pirates of the Caribbean,3/24/2021 15:45,50
Pirates of the Caribbean,3/24/2021 15:50,50
Pirates of the Caribbean,3/24/2021 15:55,50
Pirates of the Caribbean,3/24/2021 16:00,50
Pirates of the Caribbean,3/24/2021 16:05,50
Pirates of the Caribbean,3/24/2021 16:10,50
Pirates of the Caribbean,3/24/2021 16:15,50
Pirates of the Caribbean,3/24/2021 16:20,70
Pirates of the Caribbean,3/24/2021 16:25,70
Pirates of the Caribbean,3/24/2021 16:30,45
Pirates of the Caribbean,3/24/2021 16:35,45
Pirates of the Caribbean,3/24/2021 16:40,45
Pirates of the Caribbean,3/24/2021 16:45,45
Pirates of the Caribbean,3/24/2021 16:50,45
Pirates of the Caribbean,3/24/2021 16:55,45
Pirates of the Caribbean,3/24/2021 17:00,45
Pirates of the Caribbean,3/24/2021 17:05,45
Pirates of the Caribbean,3/24/2021 17:10,45
Pirates of the Caribbean,3/24/2021 17:15,45
Pirates of the Caribbean,3/24/2021 17:20,45
Pirates of the Caribbean,3/24/2021 17:25,60
Pirates of the Caribbean,3/24/2021 17:30,60
Pirates of the Caribbean,3/24/2021 17:35,60
Pirates of the Caribbean,3/24/2021 17:40,60
Pirates of the Caribbean,3/24/2021 17:45,50
Pirates of the Caribbean,3/24/2021 17:50,50
Pirates of the Caribbean,3/24/2021 17:55,40
Pirates of the Caribbean,3/24/2021 18:00,40
Pirates of the Caribbean,3/24/2021 18:05,40
Pirates of the Caribbean,3/24/2021 18:10,40
Pirates of the Caribbean,3/24/2021 18:15,40
Pirates of the Caribbean,3/24/2021 18:20,40
Pirates of the Caribbean,3/24/2021 18:25,40
Pirates of the Caribbean,3/24/2021 18:30,40
Pirates of the Caribbean,3/24/2021 18:35,40
Pirates of the Caribbean,3/24/2021 18:40,40
Pirates of the Caribbean,3/24/2021 18:45,45
Pirates of the Caribbean,3/24/2021 18:50,45
Pirates of the Caribbean,3/24/2021 18:55,45
Pirates of the Caribbean,3/24/2021 19:00,45
Pirates of the Caribbean,3/24/2021 19:05,45
Pirates of the Caribbean,3/24/2021 19:10,45
Pirates of the Caribbean,3/24/2021 19:15,45
Pirates of the Caribbean,3/24/2021 19:20,45
Pirates of the Caribbean,3/24/2021 19:25,45
Pirates of the Caribbean,3/24/2021 19:30,45
Pirates of the Caribbean,3/24/2021 19:35,45
Pirates of the Caribbean,3/24/2021 19:40,40
Pirates of the Caribbean,3/24/2021 19:45,40
Pirates of the Caribbean,3/24/2021 19:50,40
Pirates of the Caribbean,3/24/2021 19:55,40
Pirates of the Caribbean,3/24/2021 20:00,35
Pirates of the Caribbean,3/24/2021 20:05,40
Pirates of the Caribbean,3/24/2021 20:10,40
Pirates of the Caribbean,3/24/2021 20:15,40
Pirates of the Caribbean,3/24/2021 20:20,30
Pirates of the Caribbean,3/24/2021 20:25,30
Pirates of the Caribbean,3/24/2021 20:30,25
Pirates of the Caribbean,3/24/2021 20:35,20
Pirates of the Caribbean,3/24/2021 20:40,20
Pirates of the Caribbean,3/24/2021 20:45,20
Pirates of the Caribbean,3/24/2021 20:50,20
Pirates of the Caribbean,3/24/2021 20:55,10
Pirates of the Caribbean,3/24/2021 21:00,10
Pirates of the Caribbean,3/25/2021 8:05,5
Pirates of the Caribbean,3/25/2021 8:10,5
Pirates of the Caribbean,3/25/2021 8:15,5
Pirates of the Caribbean,3/25/2021 8:20,5
Pirates of the Caribbean,3/25/2021 8:25,5
Pirates of the Caribbean,3/25/2021 8:30,30
Pirates of the Caribbean,3/25/2021 8:35,30
Pirates of the Caribbean,3/25/2021 8:40,30
Pirates of the Caribbean,3/25/2021 8:45,30
Pirates of the Caribbean,3/25/2021 8:50,30
Pirates of the Caribbean,3/25/2021 8:55,30
Pirates of the Caribbean,3/25/2021 9:00,30
Pirates of the Caribbean,3/25/2021 9:05,30
Pirates of the Caribbean,3/25/2021 9:10,30
Pirates of the Caribbean,3/25/2021 9:15,30
Pirates of the Caribbean,3/25/2021 9:20,30
Pirates of the Caribbean,3/25/2021 9:25,30
Pirates of the Caribbean,3/25/2021 9:30,30
Pirates of the Caribbean,3/25/2021 9:35,30
Pirates of the Caribbean,3/25/2021 9:40,30
Pirates of the Caribbean,3/25/2021 9:45,55
Pirates of the Caribbean,3/25/2021 9:50,55
Pirates of the Caribbean,3/25/2021 9:55,55
Pirates of the Caribbean,3/25/2021 10:00,55
Pirates of the Caribbean,3/25/2021 10:05,55
Pirates of the Caribbean,3/25/2021 10:10,70
Pirates of the Caribbean,3/25/2021 10:15,70
Pirates of the Caribbean,3/25/2021 10:20,80
Pirates of the Caribbean,3/25/2021 10:30,80
Pirates of the Caribbean,3/25/2021 10:35,80
Pirates of the Caribbean,3/25/2021 10:40,55
Pirates of the Caribbean,3/25/2021 10:45,50
Pirates of the Caribbean,3/25/2021 10:50,50
Pirates of the Caribbean,3/25/2021 10:55,50
Pirates of the Caribbean,3/25/2021 11:00,50
Pirates of the Caribbean,3/25/2021 11:05,55
Pirates of the Caribbean,3/25/2021 11:10,55
Pirates of the Caribbean,3/25/2021 11:15,55
Pirates of the Caribbean,3/25/2021 11:20,55
Pirates of the Caribbean,3/25/2021 11:25,55
